stock,buy_price,n_shares,sell_price,net_gain,buy_date,sell_date
1821.HK,22.071529388427734,1542,20.182523727416992,-2912.8467292785645,2022-06-13 11:52:07.413136,2022-06-22 11:52:07.413136
2688.HK,119.78038024902344,167,124.3453369140625,762.3477630615234,2022-06-10 11:52:07.413136,2022-06-24 11:52:07.413136
2380.HK,4.730000019073486,8350,4.599999904632568,-1085.500955581665,2022-06-15 11:52:07.413136,2022-06-29 11:52:07.413136
1717.HK,7.75,4015,7.559999942779541,-762.8502297401428,2022-06-22 11:52:07.413136,2022-07-06 11:52:07.413136
2778.HK,3.3697826862335205,6163,3.447248935699463,477.4244954586029,2022-06-24 11:52:07.413136,2022-07-08 11:52:07.413136
0486.HK,3.6258208751678467,8373,3.3590710163116455,-2233.4965682029724,2022-07-06 11:52:07.413136,2022-07-11 11:52:07.413136
2039.HK,6.837548732757568,5617,6.41627836227417,-2366.275671005249,2022-06-29 11:52:07.413136,2022-07-13 11:52:07.413136
0551.HK,10.285306930541992,2065,10.478277206420898,398.4836196899414,2022-07-08 11:52:07.413136,2022-07-22 11:52:07.413136
0973.HK,25.272531509399414,1113,25.664356231689453,436.1009159088135,2022-07-11 11:52:07.413136,2022-07-25 11:52:07.413136
0303.HK,55.23454666137695,652,52.38251495361328,-1859.524673461914,2022-07-13 11:52:07.413136,2022-07-27 11:52:07.413136
0486.HK,3.299793243408203,6566,3.0231640338897705,-1816.3473896980286,2022-07-22 11:52:07.413136,2022-08-02 11:52:07.413136
0604.HK,1.4689655303955078,23279,1.3514482975006104,-2735.683664560318,2022-07-27 11:52:07.413136,2022-08-04 11:52:07.413136
2518.HK,69.4000015258789,411,74.9000015258789,2260.5,2022-07-25 11:52:07.413136,2022-08-08 11:52:07.413136
0148.HK,21.889921188354492,906,23.026416778564453,1029.6650047302246,2022-08-02 11:52:07.413136,2022-08-16 11:52:07.413136
9899.HK,65.0999984741211,483,70.5,2608.2007369995117,2022-08-04 11:52:07.413136,2022-08-18 11:52:07.413136
2285.HK,39.599998474121094,778,38.0,-1244.798812866211,2022-08-08 11:52:07.413136,2022-08-22 11:52:07.413136
2057.HK,216.8000030517578,157,198.0,-2951.6004791259766,2022-08-18 11:52:07.413136,2022-08-25 11:52:07.413136
1179.HK,31.25,667,30.0,-833.75,2022-08-16 11:52:07.413136,2022-08-30 11:52:07.413136
0004.HK,28.393205642700195,1042,28.950000762939453,580.1805152893066,2022-08-22 11:52:07.413136,2022-09-05 11:52:07.413136
9987.HK,385.08599853515625,80,386.4855651855469,111.96533203125,2022-08-25 11:52:07.413136,2022-09-08 11:52:07.413136
2150.HK,5.510000228881836,3686,6.059999942779541,2027.298945426941,2022-08-30 11:52:07.413136,2022-09-13 11:52:07.413136
6110.HK,6.139999866485596,4913,5.994868755340576,-713.029149055481,2022-09-05 11:52:07.413136,2022-09-19 11:52:07.413136
2518.HK,66.6500015258789,463,58.29999923706055,-3866.0510597229004,2022-09-08 11:52:07.413136,2022-09-22 11:52:07.413136
0636.HK,14.819999694824219,1821,13.319999694824219,-2731.5,2022-09-22 11:52:07.413136,2022-09-26 11:52:07.413136
9666.HK,9.020000457763672,2483,11.960000038146973,7300.018958091736,2022-09-13 11:52:07.413136,2022-09-27 11:52:07.413136
0551.HK,10.979999542236328,2682,10.020000457763672,-2574.717544555664,2022-09-19 11:52:07.413136,2022-09-28 11:52:07.413136
0303.HK,47.36820602416992,626,43.86305618286133,-2194.2238006591797,2022-09-27 11:52:07.413136,2022-09-30 11:52:07.413136
2611.HK,8.619999885559082,2815,8.289999961853027,-928.949785232544,2022-09-26 11:52:07.413136,2022-10-10 11:52:07.413136
2518.HK,58.75,458,54.79999923706055,-1809.1003494262695,2022-09-28 11:52:07.413136,2022-10-12 11:52:07.413136
2192.HK,9.0,3052,8.319999694824219,-2075.3609313964844,2022-09-30 11:52:07.413136,2022-10-12 11:52:07.413136
2171.HK,10.800000190734863,2161,9.600000381469727,-2593.1995878219604,2022-10-10 11:52:07.413136,2022-10-12 11:52:07.413136
1099.HK,15.779999732971191,1504,15.65999984741211,-180.47982788085938,2022-10-12 11:52:07.413136,2022-10-26 11:52:07.413136
6185.HK,47.70000076293945,497,64.0999984741211,8150.798862457275,2022-10-14 11:52:07.413136,2022-10-26 11:52:07.413136
0636.HK,12.880000114440918,1847,12.460000038146973,-775.740140914917,2022-10-17 11:52:07.413136,2022-10-31 11:52:07.413136
2778.HK,2.5799999237060547,10739,2.3499999046325684,-2469.9702048301697,2022-10-26 11:52:07.413136,2022-10-31 11:52:07.413136
0014.HK,17.780000686645508,1558,18.079999923706055,467.39881134033203,2022-10-27 11:52:07.413136,2022-11-10 11:52:07.413136
2285.HK,26.450000762939453,912,33.20000076293945,6156.0,2022-10-31 11:52:07.413136,2022-11-14 11:52:07.413136
2057.HK,141.8000030517578,170,177.39999389648438,6051.998443603516,2022-11-01 11:52:07.413136,2022-11-15 11:52:07.413136
0992.HK,6.3115949630737305,4468,6.440000057220459,573.713960647583,2022-11-10 11:52:07.413136,2022-11-24 11:52:07.413136
1717.HK,3.819999933242798,7926,3.9200000762939453,792.6011338233948,2022-11-14 11:52:07.413136,2022-11-28 11:52:07.413136
2285.HK,35.29999923706055,854,38.20000076293945,2476.601303100586,2022-11-15 11:52:07.413136,2022-11-29 11:52:07.413136
9863.HK,19.68000030517578,1657,27.100000381469727,12294.940126419067,2022-11-29 11:52:07.413136,2022-12-05 11:52:07.413136
6160.HK,124.30000305175781,361,108.5999984741211,-5667.7016525268555,2022-12-05 11:52:07.413136,2022-12-07 11:52:07.413136
0179.HK,9.578770637512207,3005,9.470000267028809,-326.8549633026123,2022-11-24 11:52:07.413136,2022-12-08 11:52:07.413136
2039.HK,5.599999904632568,5548,5.96999979019165,2052.759365081787,2022-11-28 11:52:07.413136,2022-12-12 11:52:07.413136
0512.HK,4.510000228881836,6310,4.070000171661377,-2776.400361061096,2022-12-09 11:52:07.413136,2022-12-20 11:52:07.413136
2778.HK,2.819999933242798,13919,2.880000114440918,835.1425220966339,2022-12-07 11:52:07.413136,2022-12-21 11:52:07.413136
9987.HK,439.6000061035156,75,447.0,554.9995422363281,2022-12-12 11:52:07.413136,2022-12-28 11:52:07.413136
0881.HK,40.150001525878906,643,41.650001525878906,964.5,2022-12-20 11:52:07.413136,2023-01-03 11:52:07.413136
1209.HK,37.10756301879883,1080,44.093101501464844,7544.381561279297,2022-12-21 11:52:07.413136,2023-01-04 11:52:07.413136
9987.HK,447.0,75,461.79998779296875,1109.9990844726562,2022-12-28 11:52:07.413136,2023-01-11 11:52:07.413136
2285.HK,40.5,661,38.29999923706055,-1454.2005043029785,2023-01-03 11:52:07.413136,2023-01-17 11:52:07.413136
2039.HK,5.960000038146973,7996,6.110000133514404,1199.4007625579834,2023-01-04 11:52:07.413136,2023-01-18 11:52:07.413136
1880.HK,244.60000610351562,141,274.3999938964844,4201.798278808594,2023-01-11 11:52:07.413136,2023-01-26 11:52:07.413136
0345.HK,17.3799991607666,2811,16.1200008392334,-3541.855281829834,2023-01-18 11:52:07.413136,2023-01-30 11:52:07.413136
0778.HK,6.5,3917,6.78000020980835,1096.7608218193054,2023-01-17 11:52:07.413136,2023-01-31 11:52:07.413136
6606.HK,30.399999618530273,888,37.099998474121094,5949.598983764648,2023-01-31 11:52:07.413136,2023-02-03 11:52:07.413136
0631.HK,8.149999618530273,4748,7.78000020980835,-1756.7571926116943,2023-01-26 11:52:07.413136,2023-02-09 11:52:07.413136
9987.HK,467.20001220703125,96,491.6000061035156,2342.3994140625,2023-01-30 11:52:07.413136,2023-02-13 11:52:07.413136
