STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL,1000000
3765.T,2408,68,2344.5,-4318,-2.64,2023-08-16,2023-08-21,3,19.02397275,15.04835074,-3.975622011,1076833.555
5110.T,1461,112,1415.5,-5096,-3.11,2023-08-15,2023-08-22,5,48.15884477,36.6301753,-11.52866946,1081929.555
7164.T,5001,32,4986,-480,-0.3,2023-08-17,2023-08-23,4,77.86407767,74.39260068,-3.471476992,1082409.555
4516.T,6114.15918,26,6271.694824,4095.926758,2.58,2023-08-23,2023-09-05,9,60.32584346,52.04676534,-8.279078116,1078313.628
6670.T,1133,146,1171,5548,3.35,2023-08-18,2023-09-06,13,59.63414634,56.7115443,-2.922602042,1072765.628
6055.T,2478,65,2635,10205,6.34,2023-08-21,2023-09-06,12,34.80346195,25.65741933,-9.146042621,1062560.628
9090.T,2281.02832,72,2218.439209,-4506.416016,-2.74,2023-09-05,2023-09-06,1,89.31369902,87.44051247,-1.873186551,1067067.045
9418.T,3580,46,3490,-4140,-2.51,2023-09-06,2023-09-08,2,87.42903106,81.3585313,-6.070499755,1071207.045
2914.T,3148,52,3230,4264,2.6,2023-08-24,2023-09-11,12,49.80392157,39.5366624,-10.26725917,1066943.045
6976.T,3947.067627,40,4250.612305,12141.78711,7.69,2023-08-22,2023-09-12,15,16.86549744,12.2235957,-4.641901734,1054801.257
4348.T,2939.298096,57,2886.633301,-3001.893311,-1.79,2023-09-07,2023-09-12,3,82.90872033,79.69789232,-3.210828008,1057803.151
2229.T,2987.5,55,2948,-2172.5,-1.32,2023-09-08,2023-09-20,8,79.44833761,76.84260614,-2.605731474,1059975.651
9984.T,6588.341797,25,6439.852539,-3712.231445,-2.25,2023-09-11,2023-09-20,7,21.32903378,17.43197357,-3.897060209,1063687.882
3765.T,2352,71,2299.5,-3727.5,-2.23,2023-09-12,2023-09-21,7,23.60468535,20.4617228,-3.142962549,1067415.382
3038.T,3700,45,3500,-9000,-5.41,2023-09-13,2023-09-21,6,25.51105713,17.99378118,-7.517275955,1076415.382
6448.T,2468.665039,68,2411.965332,-3855.580078,-2.3,2023-09-14,2023-09-22,6,40.43888502,31.85304757,-8.585837455,1080270.962
4739.T,4279.910156,37,4278.92041,-36.62060547,-0.02,2023-09-21,2023-09-25,2,53.05386464,46.10998352,-6.94388112,1080307.583
4587.T,1714,94,1662,-4888,-3.03,2023-09-20,2023-09-27,5,16.15526247,12.65104819,-3.504214283,1085195.583
7516.T,3865,41,3835,-1230,-0.78,2023-09-25,2023-10-02,4,63.47699707,56.63653808,-6.84045899,1086425.583
9418.T,3255,50,3160,-4750,-2.92,2023-09-22,2023-10-03,6,14.50824176,14.25175518,-0.256486582,1091175.583
3088.T,2672.666748,59,2614.5,-3431.838135,-2.18,2023-09-27,2023-10-03,3,24.36150362,17.58242285,-6.779080761,1094607.421
4686.T,2963.731445,55,2801.5,-8922.729492,-5.47,2023-09-26,2023-10-04,5,19.8450981,13.60220117,-6.242896932,1103530.15
4519.T,4617,35,4426,-6685,-4.14,2023-09-28,2023-10-05,4,40.88310597,31.84515353,-9.037952444,1110215.15
6845.T,4615,34,4602,-442,-0.28,2023-10-03,2023-10-17,10,22.75925398,19.04644314,-3.712810844,1110657.15
2809.T,2476.5,63,2541.5,4095,2.62,2023-10-05,2023-10-17,8,41.57894737,30.85093673,-10.72801063,1106562.15
6954.T,3953,39,3859,-3666,-2.38,2023-10-02,2023-10-19,13,12.87649873,9.776765262,-3.099733466,1110228.15
3092.T,2804,56,2807,168,0.11,2023-10-06,2023-10-19,9,22.23940542,14.22625626,-8.013149157,1110060.15
3038.T,3640,42,3768,5376,3.52,2023-10-04,2023-10-20,12,23.34941952,18.2515609,-5.097858623,1104684.15
2651.T,7040,22,6927,-2486,-1.61,2023-10-18,2023-10-25,4,42.50997609,35.92095467,-6.589021425,1107170.15
7832.T,3089,51,3102,663,0.42,2023-10-17,2023-10-27,7,17.95702874,16.50802471,-1.449004034,1106507.15
